plot	nurse	target	tempo	altura_imp	altura_rii	folhas_imp	folhas_rii
24	feijao	cating	3	0.161290323	0.2	-0.1	-0.142857143
24	feijao	cating	4	0.202898551	0.304347826	-0.125	-0.142857143
24	feijao	cating	6	0.172413793	0.2	0	0
24	feijao	cating	7	0.157894737	0.176470588	0.5	0.909090909
24	feijao	cating	8	0.180327869	0.215686275	0	0
24	feijao	cating	9	0.184615385	0.25	0	0
67	feijao	angico	1	0.230769231	0.263157895	0.5	0.647058824
67	feijao	angico	2	0.21875	0.259259259	0.5	0.789473684
67	feijao	angico	3	0.174603175	0.215686275	0.076923077	0.333333333
67	feijao	angico	4	0.209677419	0.228070175	0	0
67	feijao	angico	6	0.238095238	0.272727273	0	0
67	feijao	angico	7	0.234375	0.272727273	0	0
67	feijao	angico	8	0.230769231	0.272727273	0	0
67	feijao	angico	9	0.215384615	0.259259259	0	0
67	feijao	aroeira	1	0.058823529	0.015873016	0.153846154	0.090909091
67	feijao	aroeira	2	0	0	0.105263158	0.090909091
67	feijao	aroeira	3	-0.277777778	-0.076923077	0.088888889	0.666666667
67	feijao	aroeira	4	-0.25	-0.069767442	0.1	0.2
67	feijao	aroeira	6	-0.1875	-0.046153846	0	0
67	feijao	aroeira	7	-0.21875	-0.053435115	0	0
67	feijao	aroeira	8	0.25	0.142857143	0	0
67	feijao	aroeira	9	-0.086956522	-0.03030303	0	0
67	feijao	cating	1	0.230769231	0.263157895	0.5	0.647058824
67	feijao	cating	2	0.21875	0.259259259	0.5	0.789473684
67	feijao	cating	3	0.174603175	0.215686275	0.076923077	0.333333333
67	feijao	cating	4	0.209677419	0.228070175	0	0
67	feijao	cating	6	0.238095238	0.272727273	0	0
67	feijao	cating	7	0.234375	0.272727273	0	0
67	feijao	cating	8	0.230769231	0.272727273	0	0
67	feijao	cating	9	0.215384615	0.259259259	0	0
75	feijao	angico	1	0.023809524	0.016393443	-0.1	-0.111111111
75	feijao	angico	2	0.044444444	0.035714286	0	0
75	feijao	angico	3	0.043478261	0.034482759	0.2	0.6
75	feijao	angico	4	0	0	0.230769231	0.6
75	feijao	angico	6	0.047619048	0.034482759	0.375	0.6
75	feijao	angico	7	0.024390244	0.016949153	0	0
75	feijao	angico	8	0	0	0	0
75	feijao	angico	9	0.297029703	1	0.037037037	1
75	feijao	aroeira	1	0	0	0.083333333	0.047619048
75	feijao	aroeira	2	0	0	0	0
75	feijao	aroeira	3	-0.571428571	-0.046511628	-0.097560976	-0.666666667
75	feijao	aroeira	4	0	0	-0.2	-0.5
75	feijao	aroeira	6	0.25	0.011235955	-0.285714286	-0.5
75	feijao	aroeira	7	-0.333333333	-0.011235955	-0.166666667	-0.333333333
75	feijao	aroeira	8	-0.2	-0.011494253	-0.125	-0.333333333
75	feijao	aroeira	9	-0.25	-0.033707865	0	0
75	feijao	cating	1	0.023809524	0.016393443	-0.1	-0.111111111
75	feijao	cating	2	0.044444444	0.035714286	0	0
75	feijao	cating	3	0.043478261	0.034482759	0.2	0.6
75	feijao	cating	4	0	0	0.230769231	0.6
75	feijao	cating	6	0.047619048	0.034482759	0.375	0.6
75	feijao	cating	7	0.024390244	0.016949153	0	0
75	feijao	cating	8	0	0	0	0
75	feijao	cating	9	0.297029703	1	0.037037037	1
80	feijao	angico	1	0.137931034	0.16	0	0
80	feijao	angico	2	0.140350877	0.16	0.066666667	0.142857143
80	feijao	angico	3	0.133333333	0.166666667	0	0
80	feijao	angico	4	0.122807018	0.142857143	0	0
80	feijao	angico	6	0.115384615	0.12	0.166666667	0.333333333
80	feijao	angico	7	0.127272727	0.142857143	0	0
80	feijao	angico	8	-0.314285714	-1	-0.25	-1
80	feijao	angico	9	0	0	0	0
80	feijao	aroeira	1	0.225806452	0.132075472	-0.071428571	-0.066666667
80	feijao	aroeira	2	0.148148148	0.076923077	-0.047619048	-0.076923077
80	feijao	aroeira	3	0.161290323	0.102040816	0.108695652	0.714285714
80	feijao	aroeira	4	0.193548387	0.115384615	0	0
80	feijao	aroeira	6	-0.489361702	-1	-0.125	-1
80	feijao	aroeira	7	-0.489361702	-1	-0.142857143	-1
80	feijao	aroeira	8	-0.479166667	-1	-0.111111111	-1
80	feijao	aroeira	9	-0.381818182	-1	-0.25	-1
80	feijao	cating	1	0.137931034	0.16	0	0
80	feijao	cating	2	0.140350877	0.16	0.066666667	0.142857143
80	feijao	cating	3	0.133333333	0.166666667	0	0
80	feijao	cating	4	0.122807018	0.142857143	0	0
80	feijao	cating	6	0.115384615	0.12	0.166666667	0.333333333
80	feijao	cating	7	0.127272727	0.142857143	0	0
80	feijao	cating	8	-0.314285714	-1	-0.25	-1
80	feijao	cating	9	0	0	0	0
134	feijao	angico	1	0.191176471	0.288888889	0	0
134	feijao	angico	2	0.232876712	0.377777778	0	0
134	feijao	angico	3	0.226666667	0.377777778	-0.090909091	-0.2
134	feijao	angico	4	0.222222222	0.347826087	0	0
134	feijao	angico	6	0.231884058	0.347826087	0	0
134	feijao	angico	7	0.231884058	0.333333333	0	0
134	feijao	angico	8	0.225352113	0.347826087	0	0
134	feijao	angico	9	0.22972973	0.377777778	0	0
134	feijao	aroeira	1	-0.166666667	-0.049180328	0.153846154	0.090909091
134	feijao	aroeira	2	0.058823529	0.015873016	0.105263158	0.090909091
134	feijao	aroeira	3	0.142857143	0.047619048	0.128205128	0.238095238
134	feijao	aroeira	4	0.142857143	0.047619048	-0.375	-0.333333333
134	feijao	aroeira	6	0.157894737	0.046153846	0.222222222	0.5
134	feijao	aroeira	7	0.304347826	0.101449275	0.142857143	0.333333333
134	feijao	aroeira	8	0.157894737	0.044776119	0.111111111	0.333333333
134	feijao	aroeira	9	0.225806452	0.101449275	0	0
134	feijao	cating	1	0.191176471	0.288888889	0	0
134	feijao	cating	2	0.232876712	0.377777778	0	0
134	feijao	cating	3	0.226666667	0.377777778	-0.090909091	-0.2
134	feijao	cating	4	0.222222222	0.347826087	0	0
134	feijao	cating	6	0.231884058	0.347826087	0	0
134	feijao	cating	7	0.231884058	0.333333333	0	0
134	feijao	cating	8	0.225352113	0.347826087	0	0
134	feijao	cating	9	0.22972973	0.377777778	0	0
27	imbiratanha	angico	1	0.081632653	0.071428571	-0.272727273	-0.333333333
27	imbiratanha	angico	2	0	0	-0.071428571	-0.142857143
27	imbiratanha	angico	3	0.0625	0.052631579	-0.090909091	-0.2
27	imbiratanha	angico	4	0.022727273	0.01754386	-0.2	-0.5
27	imbiratanha	angico	6	0.085106383	0.074074074	-0.4	-0.5
27	imbiratanha	angico	7	0.065217391	0.054545455	0	0
27	imbiratanha	angico	8	0.023255814	0.01754386	0	0
27	imbiratanha	angico	9	0.063829787	0.052631579	0	0
27	imbiratanha	aroeira	1	0.176470588	0.043478261	0.083333333	0.047619048
27	imbiratanha	aroeira	2	-0.0625	-0.015873016	0.055555556	0.047619048
27	imbiratanha	aroeira	3	0.0625	0.014925373	0.029411765	0.052631579
27	imbiratanha	aroeira	4	0	0	-0.142857143	-0.111111111
27	imbiratanha	aroeira	6	0.071428571	0.014492754	0	0
27	imbiratanha	aroeira	7	0	0	-0.2	-0.2
27	imbiratanha	aroeira	8	0.066666667	0.014492754	0	0
27	imbiratanha	aroeira	9	0.083333333	0.029411765	-0.333333333	-0.333333333
27	imbiratanha	cating	1	0.081632653	0.071428571	-0.272727273	-0.333333333
27	imbiratanha	cating	2	0	0	-0.071428571	-0.142857143
27	imbiratanha	cating	3	0.0625	0.052631579	-0.090909091	-0.2
27	imbiratanha	cating	4	0.022727273	0.01754386	-0.2	-0.5
27	imbiratanha	cating	6	0.085106383	0.074074074	-0.4	-0.5
27	imbiratanha	cating	7	0.065217391	0.054545455	0	0
27	imbiratanha	cating	8	0.023255814	0.01754386	0	0
27	imbiratanha	cating	9	0.063829787	0.052631579	0	0
73	imbiratanha	angico	1	-0.233333333	-0.388888889	0.230769231	0.272727273
73	imbiratanha	angico	2	-0.271186441	-0.421052632	0.1875	0.272727273
73	imbiratanha	angico	3	-0.186440678	-0.297297297	0.294117647	0.714285714
73	imbiratanha	angico	4	-0.233333333	-0.388888889	0.307692308	0.5
73	imbiratanha	angico	6	-0.25862069	-0.428571429	0.428571429	0.428571429
73	imbiratanha	angico	7	0.126582278	1	0.086956522	1
73	imbiratanha	angico	8	0.135802469	1	0.2	1
73	imbiratanha	angico	9	0	0	0	0
73	imbiratanha	aroeira	1	0.423076923	0.146666667	0.142857143	0.1
73	imbiratanha	aroeira	2	0.318181818	0.098591549	-0.05	-0.066666667
73	imbiratanha	aroeira	3	0.347826087	0.108108108	0	0
73	imbiratanha	aroeira	4	0.347826087	0.108108108	0.166666667	0.5
73	imbiratanha	aroeira	6	0.363636364	0.108108108	0.125	0.333333333
73	imbiratanha	aroeira	7	0.384615385	0.138888889	0.142857143	0.333333333
73	imbiratanha	aroeira	8	0.32	0.114285714	0	0
73	imbiratanha	aroeira	9	0.421052632	1	0.2	1
73	imbiratanha	cating	1	-0.233333333	-0.388888889	0.230769231	0.272727273
73	imbiratanha	cating	2	-0.271186441	-0.421052632	0.1875	0.272727273
73	imbiratanha	cating	3	-0.186440678	-0.297297297	0.294117647	0.714285714
73	imbiratanha	cating	4	-0.233333333	-0.388888889	0.307692308	0.5
73	imbiratanha	cating	6	-0.25862069	-0.428571429	0.428571429	0.428571429
73	imbiratanha	cating	7	0.126582278	1	0.086956522	1
73	imbiratanha	cating	8	0.135802469	1	0.2	1
73	imbiratanha	cating	9	0	0	0	0
78	imbiratanha	angico	1	-0.056603774	-0.076923077	0.1	0.090909091
78	imbiratanha	angico	2	0	0	0.1875	0.272727273
78	imbiratanha	angico	3	-0.018518519	-0.027027027	0.25	0.272727273
78	imbiratanha	angico	4	-0.037735849	-0.052631579	0.3	0.272727273
78	imbiratanha	angico	6	0.020408163	0.024390244	-0.333333333	-0.142857143
78	imbiratanha	angico	7	0.02	0.024390244	-0.105263158	-0.333333333
78	imbiratanha	angico	8	0.037735849	0.05	-0.666666667	-0.5
78	imbiratanha	angico	9	0.22826087	1	0.037037037	1
78	imbiratanha	aroeira	1	-0.6	-0.123287671	-0.166666667	-0.1
78	imbiratanha	aroeira	2	-0.4375	-0.101449275	-0.230769231	-0.75
78	imbiratanha	aroeira	3	-0.529411765	-0.126760563	0	0
78	imbiratanha	aroeira	4	-0.470588235	-0.114285714	-0.3	-0.6
78	imbiratanha	aroeira	6	-0.5625	-0.126760563	-0.428571429	-0.6
78	imbiratanha	aroeira	7	-0.5	-0.114285714	-0.333333333	-0.5
78	imbiratanha	aroeira	8	-0.647058824	-0.150684932	-0.25	-0.5
78	imbiratanha	aroeira	9	-0.4	-0.142857143	0	0
78	imbiratanha	cating	1	-0.056603774	-0.076923077	0.1	0.090909091
78	imbiratanha	cating	2	0	0	0.1875	0.272727273
78	imbiratanha	cating	3	-0.018518519	-0.027027027	0.25	0.272727273
78	imbiratanha	cating	4	-0.037735849	-0.052631579	0.3	0.272727273
78	imbiratanha	cating	6	0.020408163	0.024390244	-0.333333333	-0.142857143
78	imbiratanha	cating	7	0.02	0.024390244	-0.105263158	-0.333333333
78	imbiratanha	cating	8	0.037735849	0.05	-0.666666667	-0.5
78	imbiratanha	cating	9	0.22826087	1	0.037037037	1
150	imbiratanha	angico	1	0.043478261	0.035714286	0.153846154	0.25
150	imbiratanha	angico	2	-0.127659574	-0.115384615	-0.071428571	-0.142857143
150	imbiratanha	angico	3	-0.065217391	-0.054545455	-0.1	-0.142857143
150	imbiratanha	angico	4	-0.16	-0.16	-0.2	-0.5
150	imbiratanha	angico	6	-0.136363636	-0.111111111	0	0
150	imbiratanha	angico	7	-0.152173913	-0.132075472	0	0
150	imbiratanha	angico	8	-0.170212766	-0.148148148	0	0
150	imbiratanha	angico	9	-0.145833333	-0.132075472	0	0
150	imbiratanha	aroeira	1	-0.157894737	-0.050847458	0.133333333	0.111111111
150	imbiratanha	aroeira	2	-0.304347826	-0.127272727	0.321428571	0.36
150	imbiratanha	aroeira	3	-0.363636364	-0.133333333	0.175	0.28
150	imbiratanha	aroeira	4	-0.318181818	-0.118644068	-0.25	-0.066666667
150	imbiratanha	aroeira	6	-0.210526316	-0.066666667	-0.166666667	-0.2
150	imbiratanha	aroeira	7	-0.44	-0.2	-0.333333333	-0.5
150	imbiratanha	aroeira	8	-0.363636364	-0.133333333	-0.125	-0.333333333
150	imbiratanha	aroeira	9	-0.275862069	-0.133333333	0	0
150	imbiratanha	cating	1	0.043478261	0.035714286	0.153846154	0.25
150	imbiratanha	cating	2	-0.127659574	-0.115384615	-0.071428571	-0.142857143
150	imbiratanha	cating	3	-0.065217391	-0.054545455	-0.1	-0.142857143
150	imbiratanha	cating	4	-0.16	-0.16	-0.2	-0.5
150	imbiratanha	cating	6	-0.136363636	-0.111111111	0	0
150	imbiratanha	cating	7	-0.152173913	-0.132075472	0	0
150	imbiratanha	cating	8	-0.170212766	-0.148148148	0	0
150	imbiratanha	cating	9	-0.145833333	-0.132075472	0	0
160	imbiratanha	angico	1	0	0	0.090909091	0.111111111
160	imbiratanha	angico	2	-0.040816327	-0.045454545	0.071428571	0.111111111
160	imbiratanha	angico	3	0.039215686	0.041666667	-0.111111111	-0.111111111
160	imbiratanha	angico	4	-0.04	-0.045454545	0.125	0.111111111
160	imbiratanha	angico	6	-0.021276596	-0.023255814	-0.2	-0.333333333
160	imbiratanha	angico	7	-0.020833333	-0.023255814	0	0
160	imbiratanha	angico	8	-0.020833333	-0.022222222	0	0
160	imbiratanha	angico	9	-0.309859155	-1	-0.038461538	-1
160	imbiratanha	aroeira	1	0.333333333	0.15625	0.214285714	0.130434783
160	imbiratanha	aroeira	2	0.411764706	0.205882353	0	0
160	imbiratanha	aroeira	3	-0.588235294	-0.138888889	0.127659574	0.75
160	imbiratanha	aroeira	4	0.35483871	0.164179104	-0.666666667	-0.111111111
160	imbiratanha	aroeira	6	0.321428571	0.138461538	-0.333333333	-0.333333333
160	imbiratanha	aroeira	7	0.321428571	0.138461538	-0.4	-0.333333333
160	imbiratanha	aroeira	8	0.428571429	0.211267606	-0.285714286	-0.333333333
160	imbiratanha	aroeira	9	0.297297297	0.15942029	0	0
160	imbiratanha	cating	1	0	0	0.090909091	0.111111111
160	imbiratanha	cating	2	-0.040816327	-0.045454545	0.071428571	0.111111111
160	imbiratanha	cating	3	0.039215686	0.041666667	-0.111111111	-0.111111111
160	imbiratanha	cating	4	-0.04	-0.045454545	0.125	0.111111111
160	imbiratanha	cating	6	-0.021276596	-0.023255814	-0.2	-0.333333333
160	imbiratanha	cating	7	-0.020833333	-0.023255814	0	0
160	imbiratanha	cating	8	-0.020833333	-0.022222222	0	0
160	imbiratanha	cating	9	-0.309859155	-1	-0.038461538	-1
57	imburana	angico	1	0.142857143	0.148148148	-0.3	-0.272727273
57	imburana	angico	2	0	0	-0.181818182	-0.142857143
57	imburana	angico	3	0.039215686	0.041666667	-0.111111111	-0.111111111
57	imburana	angico	4	0.04	0.041666667	-0.333333333	-0.428571429
57	imburana	angico	6	0.078431373	0.086956522	-0.6	-0.6
57	imburana	angico	7	0.02173913	0.020408163	-0.15	-0.6
57	imburana	angico	8	0.06	0.06122449	0	0
57	imburana	angico	9	0.020833333	0.020408163	0	0
57	imburana	aroeira	1	-0.315789474	-0.096774194	0.2	0.142857143
57	imburana	aroeira	2	-0.235294118	-0.0625	0.173913043	0.2
57	imburana	aroeira	3	-0.588235294	-0.138888889	0.127659574	0.75
57	imburana	aroeira	4	-0.5	-0.130434783	-0.125	-0.142857143
57	imburana	aroeira	6	-0.235294118	-0.0625	0	0
57	imburana	aroeira	7	-0.257142857	-0.070866142	0	0
57	imburana	aroeira	8	-0.421052632	-0.121212121	0	0
57	imburana	aroeira	9	-0.230769231	-0.09375	0	0
57	imburana	cating	1	0.142857143	0.148148148	-0.3	-0.272727273
57	imburana	cating	2	0	0	-0.181818182	-0.142857143
57	imburana	cating	3	0.039215686	0.041666667	-0.111111111	-0.111111111
57	imburana	cating	4	0.04	0.041666667	-0.333333333	-0.428571429
57	imburana	cating	6	0.078431373	0.086956522	-0.6	-0.6
57	imburana	cating	7	0.02173913	0.020408163	-0.15	-0.6
57	imburana	cating	8	0.06	0.06122449	0	0
57	imburana	cating	9	0.020833333	0.020408163	0	0
74	imburana	angico	1	-0.094339623	-0.12195122	0.230769231	0.272727273
74	imburana	angico	2	-0.078431373	-0.095238095	0.1875	0.272727273
74	imburana	angico	3	-0.111111111	-0.142857143	0.3125	0.555555556
74	imburana	angico	4	-0.039215686	-0.047619048	0.181818182	0.333333333
74	imburana	angico	6	-0.083333333	-0.090909091	0.166666667	0.333333333
74	imburana	angico	7	-0.31884058	-1	-0.047619048	-1
74	imburana	angico	8	-0.342857143	-1	-0.25	-1
74	imburana	angico	9	-0.338028169	-1	-0.038461538	-1
74	imburana	aroeira	1	-0.666666667	-0.102564103	-0.25	-0.142857143
74	imburana	aroeira	2	-0.615384615	-0.105263158	-0.157894737	-0.157894737
74	imburana	aroeira	3	-0.571428571	-0.105263158	0.068181818	0.6
74	imburana	aroeira	4	-0.357142857	-0.068493151	0	0
74	imburana	aroeira	6	-0.583333333	-0.090909091	-0.285714286	-0.5
74	imburana	aroeira	7	-0.5	-0.078947368	0	0
74	imburana	aroeira	8	-0.461538462	-0.078947368	0	0
74	imburana	aroeira	9	0.382022472	1	0.2	1
74	imburana	cating	1	-0.094339623	-0.12195122	0.230769231	0.272727273
74	imburana	cating	2	-0.078431373	-0.095238095	0.1875	0.272727273
74	imburana	cating	3	-0.111111111	-0.142857143	0.3125	0.555555556
74	imburana	cating	4	-0.039215686	-0.047619048	0.181818182	0.333333333
74	imburana	cating	6	-0.083333333	-0.090909091	0.166666667	0.333333333
74	imburana	cating	7	-0.31884058	-1	-0.047619048	-1
74	imburana	cating	8	-0.342857143	-1	-0.25	-1
74	imburana	cating	9	-0.338028169	-1	-0.038461538	-1
76	imburana	angico	1	0.174603175	0.224489796	-0.2	-0.2
76	imburana	angico	2	0.225352113	0.347826087	-0.214285714	-0.333333333
76	imburana	angico	3	0.202898551	0.291666667	-0.3	-0.333333333
76	imburana	angico	4	0.174603175	0.224489796	-0.5	-0.714285714
76	imburana	angico	6	0.193548387	0.25	-0.8	-0.666666667
76	imburana	angico	7	0.193548387	0.24	-0.1	-0.5
76	imburana	angico	8	0.257142857	0.333333333	0	0
76	imburana	angico	9	0.214285714	0.319148936	0	0
76	imburana	aroeira	1	0.2	0.025	0.277777778	0.238095238
76	imburana	aroeira	2	0.25	0.037974684	0.173913043	0.2
76	imburana	aroeira	3	0.25	0.052631579	0.026315789	0.090909091
76	imburana	aroeira	4	0.368421053	0.088607595	-0.222222222	-0.333333333
76	imburana	aroeira	6	-0.787234043	-1	-0.5	-1
76	imburana	aroeira	7	-0.765957447	-1	-0.428571429	-1
76	imburana	aroeira	8	-0.791666667	-1	-0.111111111	-1
76	imburana	aroeira	9	-0.636363636	-1	-0.25	-1
76	imburana	cating	1	0.174603175	0.224489796	-0.2	-0.2
76	imburana	cating	2	0.225352113	0.347826087	-0.214285714	-0.333333333
76	imburana	cating	3	0.202898551	0.291666667	-0.3	-0.333333333
76	imburana	cating	4	0.174603175	0.224489796	-0.5	-0.714285714
76	imburana	cating	6	0.193548387	0.25	-0.8	-0.666666667
76	imburana	cating	7	0.193548387	0.24	-0.1	-0.5
76	imburana	cating	8	0.257142857	0.333333333	0	0
76	imburana	cating	9	0.214285714	0.319148936	0	0
151	imburana	angico	1	0.271428571	0.322033898	0.083333333	0.142857143
151	imburana	angico	2	0.257575758	0.288135593	0.066666667	0.142857143
151	imburana	angico	3	0.273972603	0.344827586	0.090909091	0.142857143
151	imburana	angico	4	0.260869565	0.310344828	0.111111111	0.142857143
151	imburana	angico	6	0.3	0.355932203	0.285714286	0.5
151	imburana	angico	7	0.28358209	0.31147541	0.090909091	0.5
151	imburana	angico	8	0.26119403	0.299145299	0	0
151	imburana	angico	9	0.271428571	0.322033898	0	0
151	imburana	aroeira	1	0.352941176	0.076923077	0.090909091	0.043478261
151	imburana	aroeira	2	0.357142857	0.061728395	0.105263158	0.090909091
151	imburana	aroeira	3	0.307692308	0.048780488	0.083333333	0.142857143
151	imburana	aroeira	4	0.333333333	0.061728395	0.375	0.2
151	imburana	aroeira	6	0.357142857	0.061728395	0.3	0.6
151	imburana	aroeira	7	0.357142857	0.061728395	0.2	0.142857143
151	imburana	aroeira	8	0.3125	0.063291139	0	0
151	imburana	aroeira	9	0.208333333	0.064935065	0.25	0.333333333
151	imburana	cating	1	0.271428571	0.322033898	0.083333333	0.142857143
151	imburana	cating	2	0.257575758	0.288135593	0.066666667	0.142857143
151	imburana	cating	3	0.273972603	0.344827586	0.090909091	0.142857143
151	imburana	cating	4	0.260869565	0.310344828	0.111111111	0.142857143
151	imburana	cating	6	0.3	0.355932203	0.285714286	0.5
151	imburana	cating	7	0.28358209	0.31147541	0.090909091	0.5
151	imburana	cating	8	0.26119403	0.299145299	0	0
151	imburana	cating	9	0.271428571	0.322033898	0	0
159	imburana	angico	1	-0.130434783	-0.107142857	-0.2	-0.2
159	imburana	angico	2	-0.145833333	-0.137254902	-0.230769231	-0.272727273
159	imburana	angico	3	-0.163265306	-0.148148148	0	0
159	imburana	angico	4	-0.14893617	-0.127272727	0	0
159	imburana	angico	6	0.051282051	0.03125	0.166666667	0.333333333
159	imburana	angico	7	-0.155555556	-0.127272727	0.047619048	0.333333333
159	imburana	angico	8	-0.442857143	-1	-0.25	-1
159	imburana	angico	9	-0.436619718	-1	-0.038461538	-1
159	imburana	aroeira	1	-0.428571429	-0.083333333	0.076923077	0.052631579
159	imburana	aroeira	2	-0.176470588	-0.047619048	0.095238095	0.111111111
159	imburana	aroeira	3	-0.277777778	-0.076923077	0	0
159	imburana	aroeira	4	-0.28125	-0.065693431	-0.142857143	-0.111111111
159	imburana	aroeira	6	-0.5	-0.180327869	0.222222222	0.5
159	imburana	aroeira	7	-0.3125	-0.074626866	0	0
159	imburana	aroeira	8	-0.066666667	-0.014925373	0	0
159	imburana	aroeira	9	-0.130434783	-0.044776119	0	0
159	imburana	cating	1	-0.130434783	-0.107142857	-0.2	-0.2
159	imburana	cating	2	-0.145833333	-0.137254902	-0.230769231	-0.272727273
159	imburana	cating	3	-0.163265306	-0.148148148	0	0
159	imburana	cating	4	-0.14893617	-0.127272727	0	0
159	imburana	cating	6	0.051282051	0.03125	0.166666667	0.333333333
159	imburana	cating	7	-0.155555556	-0.127272727	0.047619048	0.333333333
159	imburana	cating	8	-0.442857143	-1	-0.25	-1
159	imburana	cating	9	-0.436619718	-1	-0.038461538	-1
34	ipe	angico	1	-0.740740741	-0.185185185	0.1	0.090909091
34	ipe	angico	2	-0.551724138	-0.163265306	0	0
34	ipe	angico	3	-0.571428571	-0.153846154	-0.333333333	-0.272727273
34	ipe	angico	4	-0.724137931	-0.2	-0.428571429	-0.272727273
34	ipe	angico	6	-0.708333333	-0.161904762	0.285714286	0.5
34	ipe	angico	7	-0.730769231	-0.180952381	0.047619048	0.333333333
34	ipe	angico	8	-0.740740741	-0.188679245	0	0
34	ipe	angico	9	-0.689655172	-0.192307692	0	0
34	ipe	aroeira	1	-0.4	-0.051282051	0	0
34	ipe	aroeira	2	-0.272727273	-0.04	0	0
34	ipe	aroeira	3	-0.4	-0.083333333	0	0
34	ipe	aroeira	4	-0.470588235	-0.114285714	0	0
34	ipe	aroeira	6	-0.5	-0.114285714	0.333333333	0.428571429
34	ipe	aroeira	7	-0.466666667	-0.098591549	0.25	0.5
34	ipe	aroeira	8	-0.4	-0.083333333	0	0
34	ipe	aroeira	9	-0.347826087	-0.111111111	0	0
34	ipe	cating	1	-0.740740741	-0.185185185	0.1	0.090909091
34	ipe	cating	2	-0.551724138	-0.163265306	0	0
34	ipe	cating	3	-0.571428571	-0.153846154	-0.333333333	-0.272727273
34	ipe	cating	4	-0.724137931	-0.2	-0.428571429	-0.272727273
34	ipe	cating	6	-0.708333333	-0.161904762	0.285714286	0.5
34	ipe	cating	7	-0.730769231	-0.180952381	0.047619048	0.333333333
34	ipe	cating	8	-0.740740741	-0.188679245	0	0
34	ipe	cating	9	-0.689655172	-0.192307692	0	0
55	ipe	angico	1	-0.26	-0.236363636	0	0
55	ipe	angico	2	0	0	0	0
55	ipe	angico	3	-0.215686275	-0.20754717	0.076923077	0.333333333
55	ipe	angico	4	-0.265306122	-0.228070175	0.090909091	0.333333333
55	ipe	angico	6	-0.276595745	-0.236363636	0	0
55	ipe	angico	7	-0.255319149	-0.214285714	0	0
55	ipe	angico	8	-0.28125	-0.234782609	0	0
55	ipe	angico	9	-0.265306122	-0.228070175	0	0
55	ipe	aroeira	1	-0.789473684	-0.211267606	-0.166666667	-0.1
55	ipe	aroeira	2	-0.647058824	-0.154929577	-0.111111111	-0.1
55	ipe	aroeira	3	-0.75	-0.211267606	0.068181818	0.6
55	ipe	aroeira	4	-0.9	-0.243243243	0.090909091	0.333333333
55	ipe	aroeira	6	-0.903225806	-0.466666667	0	0
55	ipe	aroeira	7	-0.941176471	-0.210526316	0	0
55	ipe	aroeira	8	-0.85	-0.232876712	0	0
55	ipe	aroeira	9	-0.607142857	-0.23943662	0	0
55	ipe	cating	1	-0.26	-0.236363636	0	0
55	ipe	cating	2	0	0	0	0
55	ipe	cating	3	-0.215686275	-0.20754717	0.076923077	0.333333333
55	ipe	cating	4	-0.265306122	-0.228070175	0.090909091	0.333333333
55	ipe	cating	6	-0.276595745	-0.236363636	0	0
55	ipe	cating	7	-0.255319149	-0.214285714	0	0
55	ipe	cating	8	-0.28125	-0.234782609	0	0
55	ipe	cating	9	-0.265306122	-0.228070175	0	0
112	ipe	angico	1	0.163934426	0.2	0.153846154	0.25
112	ipe	angico	2	0.163934426	0.208333333	0.125	0.25
112	ipe	angico	3	0.169230769	0.234042553	-0.166666667	-0.5
112	ipe	angico	4	0.15	0.183673469	0	0
112	ipe	angico	6	0.155172414	0.191489362	0	0
112	ipe	angico	7	0.152542373	0.191489362	0	0
112	ipe	angico	8	0.15	0.191489362	0	0
112	ipe	angico	9	-0.267605634	-1	-0.038461538	-1
112	ipe	aroeira	1	0.111111111	0.03125	0.133333333	0.111111111
112	ipe	aroeira	2	0	0	0.047619048	0.066666667
112	ipe	aroeira	3	0	0	0	0
112	ipe	aroeira	4	0.2	0.058823529	0	0
112	ipe	aroeira	6	0	0	0.125	0.333333333
112	ipe	aroeira	7	0.282051282	0.224489796	0	0
112	ipe	aroeira	8	0.117647059	0.029411765	0	0
112	ipe	aroeira	9	0.5	0.25	0	0
112	ipe	cating	1	0.163934426	0.2	0.153846154	0.25
112	ipe	cating	2	0.163934426	0.208333333	0.125	0.25
112	ipe	cating	3	0.169230769	0.234042553	-0.166666667	-0.5
112	ipe	cating	4	0.15	0.183673469	0	0
112	ipe	cating	6	0.155172414	0.191489362	0	0
112	ipe	cating	7	0.152542373	0.191489362	0	0
112	ipe	cating	8	0.15	0.191489362	0	0
112	ipe	cating	9	-0.267605634	-1	-0.038461538	-1
118	ipe	angico	1	0	0	-0.090909091	-0.142857143
118	ipe	angico	2	-0.04	-0.047619048	-0.071428571	-0.142857143
118	ipe	angico	3	0.019230769	0.023255814	-0.1	-0.142857143
118	ipe	angico	4	0	0	-0.125	-0.142857143
118	ipe	angico	6	-0.021276596	-0.023255814	0	0
118	ipe	angico	7	0.020833333	0.022222222	-0.05	-0.333333333
118	ipe	angico	8	0	0	0.4	0.5
118	ipe	angico	9	0	0	0.074074074	0.5
118	ipe	aroeira	1	0.142857143	0.012048193	0.1	0.04
118	ipe	aroeira	2	-0.4	-0.051282051	0.058823529	0.043478261
118	ipe	aroeira	3	-0.230769231	-0.04109589	0.03030303	0.047619048
118	ipe	aroeira	4	-0.818181818	-0.108433735	-0.142857143	-0.111111111
